archivo,MaxVel_Int1_Sub1,MaxVel_Int1_Sub2,MaxVel_Int1_Sub3,MaxVel_Int2_Sub1,MaxVel_Int2_Sub2,MaxVel_Int2_Sub3,MaxVel_Int3_Sub1,MaxVel_Int3_Sub2,MaxVel_Int3_Sub3,MaxVel_Int4_Sub1,MaxVel_Int4_Sub2,MaxVel_Int4_Sub3,MaxVel_Int5_Sub1,MaxVel_Int5_Sub2,MaxVel_Int5_Sub3,MaxVel_Int6_Sub1,MaxVel_Int6_Sub2,MaxVel_Int6_Sub3,MaxVel_Int7_Sub1,MaxVel_Int7_Sub2,MaxVel_Int7_Sub3,MaxVel_Int8_Sub1,MaxVel_Int8_Sub2,MaxVel_Int8_Sub3,MaxVel_Int9_Sub1,MaxVel_Int9_Sub2,MaxVel_Int9_Sub3,MaxVel_Int10_Sub1,MaxVel_Int10_Sub2,MaxVel_Int10_Sub3,MaxVel_Int11_Sub1,MaxVel_Int11_Sub2,MaxVel_Int11_Sub3,MaxVel_Int12_Sub1,MaxVel_Int12_Sub2,MaxVel_Int12_Sub3,MaxVel_Int13_Sub1,MaxVel_Int13_Sub2,MaxVel_Int13_Sub3,MaxVel_Int14_Sub1,MaxVel_Int14_Sub2,MaxVel_Int14_Sub3,MaxVel_Int15_Sub1,MaxVel_Int15_Sub2,MaxVel_Int15_Sub3,MaxVel_Int16_Sub1,MaxVel_Int16_Sub2,MaxVel_Int16_Sub3,MaxVel_Int17_Sub1,MaxVel_Int17_Sub2,MaxVel_Int17_Sub3,MaxVel_Int18_Sub1,MaxVel_Int18_Sub2,MaxVel_Int18_Sub3,MaxVel_Int19_Sub1,MaxVel_Int19_Sub2,MaxVel_Int19_Sub3,MaxVel_Int20_Sub1,MaxVel_Int20_Sub2,MaxVel_Int20_Sub3,MaxVel_Int21_Sub1,MaxVel_Int21_Sub2,MaxVel_Int21_Sub3,MaxVel_Int22_Sub1,MaxVel_Int22_Sub2,MaxVel_Int22_Sub3
V1-01.08.2024-C1NS.M07.csv,9.305555555555555,10.694444444444445,11.25,12.27777777777778,12.166666666666666,10.38888888888889,10.333333333333334,12.166666666666666,10.944444444444445,10.27777777777778,10.22222222222222,10.694444444444445,7.027777777777778,10.333333333333334,10.833333333333334,7.083333333333333,10.11111111111111,9.75,11.61111111111111,11.916666666666666,9.36111111111111,9.305555555555555,6.361111111111111,5.638888888888889,10.166666666666666,3.0277777777777777,9,9,8.944444444444445,4.972222222222222,10.833333333333334,9.61111111111111,9.194444444444445,8.11111111111111,10.333333333333334,8.666666666666666,7.5,8.36111111111111,5.694444444444445,6.833333333333333,8.11111111111111,9.305555555555555,8.11111111111111,8,6.777777777777778,4.972222222222222,8.666666666666666,8.833333333333334,9.444444444444445,9.666666666666666,9.02777777777778,9.36111111111111,7.444444444444445,7.444444444444445,7.25,8.833333333333334,9.38888888888889,8.472222222222221,10.27777777777778,9.305555555555555,11.416666666666666,10.63888888888889,7.25,NA,NA,NA
V1-01.08.2024-C1NS.M31.csv,7.75,12.083333333333334,12.5,11.305555555555555,13.416666666666666,13.11111111111111,11.86111111111111,12.75,10.055555555555555,8.527777777777779,13.36111111111111,13.166666666666666,2.8055555555555554,12.444444444444445,12.38888888888889,8.833333333333334,12.13888888888889,7.083333333333333,11.86111111111111,13.416666666666666,11.916666666666666,6.888888888888889,11.61111111111111,11.72222222222222,2.361111111111111,11.555555555555555,11.77777777777778,7.027777777777778,10.166666666666666,10.416666666666666,11,10.52777777777778,11.36111111111111,9.72222222222222,11.416666666666666,10.22222222222222,7.694444444444445,8.63888888888889,8.777777777777779,6.833333333333333,9.25,9.555555555555555,4.861111111111111,10.694444444444445,6.722222222222222,5.555555555555555,11.25,3.388888888888889,9.805555555555555,12.333333333333334,11.916666666666666,12.27777777777778,6.25,7.638888888888889,8.88888888888889,9.666666666666666,9.666666666666666,8.722222222222221,10.416666666666666,9.083333333333334,11.555555555555555,5.222222222222222,4.194444444444445,1.1666666666666667,2.7222222222222223,0
V1-01.08.2024-C1NS.T10.csv,10.055555555555555,11.194444444444445,10.75,11.194444444444445,12.083333333333334,10.75,11.194444444444445,11.666666666666666,10.833333333333334,11,11.055555555555555,10.38888888888889,10.63888888888889,11.13888888888889,11.13888888888889,2.611111111111111,11.36111111111111,11,11.055555555555555,11.305555555555555,10.11111111111111,8.277777777777779,8.472222222222221,6.777777777777778,9.61111111111111,10.77777777777778,8.333333333333334,7.75,9.5,8.472222222222221,10.11111111111111,10.694444444444445,8.36111111111111,7.277777777777778,10.416666666666666,8.88888888888889,7.027777777777778,8.11111111111111,7.027777777777778,4.861111111111111,5.694444444444445,6.833333333333333,9.194444444444445,8.333333333333334,6.055555555555555,4.055555555555555,5.861111111111111,9.72222222222222,8.833333333333334,7.916666666666667,10.75,10.38888888888889,7.027777777777778,7.5,7.25,9.36111111111111,9.305555555555555,7.611111111111111,8.63888888888889,7.972222222222222,9.5,9.444444444444445,7.083333333333333,NA,NA,NA
V1-01.08.2024-C1NS.T81.csv,9.444444444444445,12.88888888888889,11.444444444444445,13.11111111111111,13.36111111111111,11.305555555555555,13.055555555555555,14.38888888888889,9.194444444444445,10.694444444444445,10.75,11.055555555555555,12.333333333333334,8.88888888888889,9.25,6.583333333333333,12.083333333333334,10.88888888888889,12.805555555555555,13.72222222222222,7.5,5.333333333333333,12.52777777777778,8.944444444444445,6.305555555555555,10.583333333333334,11.36111111111111,9.666666666666666,8.88888888888889,4.833333333333333,7.388888888888889,10.11111111111111,8.055555555555555,9.75,10.75,4.5,5.444444444444445,8.583333333333334,9.02777777777778,5.944444444444445,7.277777777777778,7.611111111111111,9.5,9.5,2.1944444444444446,5.194444444444445,8.944444444444445,9.5,9.97222222222222,9.194444444444445,7.972222222222222,10.22222222222222,8.833333333333334,7.972222222222222,7.5,8.416666666666666,8.472222222222221,7.388888888888889,8.833333333333334,7.388888888888889,10.88888888888889,13.11111111111111,7.75,NA,NA,NA
V1-01.08.2024-C1NS.V12.csv,11.36111111111111,13.72222222222222,14.333333333333334,14.083333333333334,15.47222222222222,13.88888888888889,5.027777777777778,16.083333333333332,14.083333333333334,10.27777777777778,14.333333333333334,13.916666666666666,13.666666666666666,14.02777777777778,10.75,5.277777777777778,11.916666666666666,14.083333333333334,12.27777777777778,14.944444444444445,14.02777777777778,4.416666666666667,13.555555555555555,11.13888888888889,10.88888888888889,9.305555555555555,8.63888888888889,11.36111111111111,13.194444444444445,10.055555555555555,10.11111111111111,5.583333333333333,7.277777777777778,10.166666666666666,13.416666666666666,7.194444444444445,10.583333333333334,10.11111111111111,3.1666666666666665,7.083333333333333,10.02777777777778,9.36111111111111,11.61111111111111,11.72222222222222,4,5.194444444444445,7.083333333333333,11.055555555555555,11.86111111111111,13.77777777777778,14.5,12.444444444444445,6.111111111111111,8,7.75,13.194444444444445,13.52777777777778,7.861111111111111,13.166666666666666,12.88888888888889,14.02777777777778,11.97222222222222,5.277777777777778,NA,NA,NA
V1-01.08.2024-C1NS.V15.csv,7.638888888888889,9.75,11.194444444444445,10.833333333333334,11.13888888888889,10.583333333333334,9.5,10.63888888888889,9.72222222222222,8.277777777777779,10.38888888888889,8.88888888888889,6.583333333333333,8.666666666666666,7.972222222222222,9.194444444444445,9.13888888888889,7.083333333333333,9.194444444444445,10.38888888888889,9.916666666666666,4.916666666666667,9.38888888888889,9.555555555555555,8.222222222222221,9.5,9.305555555555555,8.166666666666666,9,4.722222222222222,9.72222222222222,9.86111111111111,8,7.972222222222222,8.11111111111111,8.472222222222221,8.055555555555555,7.5,6.666666666666667,5.888888888888889,7.083333333333333,5.694444444444445,7.333333333333333,7.444444444444445,6.611111111111111,3.888888888888889,6.972222222222222,8.833333333333334,7.611111111111111,8.722222222222221,8.36111111111111,10.22222222222222,6.305555555555555,6.722222222222222,6.472222222222222,7.638888888888889,7.861111111111111,6.888888888888889,8.527777777777779,6.666666666666667,11.36111111111111,10.77777777777778,6.25,NA,NA,NA
V1-01.08.2024-C1NS.V42.csv,9.555555555555555,12.22222222222222,11.25,14.63888888888889,16.555555555555557,12.805555555555555,12.02777777777778,14.25,9.38888888888889,10.88888888888889,10.333333333333334,9.36111111111111,9.36111111111111,10.75,9.25,5.555555555555555,12.944444444444445,12.88888888888889,11.97222222222222,13.11111111111111,12.333333333333334,9.444444444444445,10.416666666666666,6.527777777777778,9.75,10.055555555555555,7.5,8.472222222222221,8.36111111111111,6.833333333333333,9.75,10.27777777777778,8,7.805555555555555,8.222222222222221,5.944444444444445,6.527777777777778,8.166666666666666,7.611111111111111,2.0833333333333335,10.11111111111111,10.11111111111111,3.8055555555555554,13.25,7.805555555555555,5.388888888888889,7.027777777777778,9.916666666666666,8.472222222222221,9.36111111111111,8.777777777777779,10.11111111111111,6.972222222222222,7.5,6.666666666666667,8,8.222222222222221,6.666666666666667,9.38888888888889,8.333333333333334,10.416666666666666,7.805555555555555,3.0833333333333335,NA,NA,NA
V1-01.08.2024-C1NS.V43.csv,8.88888888888889,12.88888888888889,13.36111111111111,13.72222222222222,13.88888888888889,10.944444444444445,12.38888888888889,14.194444444444445,12.444444444444445,11.416666666666666,12.63888888888889,12.02777777777778,9.86111111111111,13.11111111111111,12.88888888888889,3.3333333333333335,13.61111111111111,13.833333333333334,13.77777777777778,14.555555555555555,7.555555555555555,7.916666666666667,11.77777777777778,10.77777777777778,6.111111111111111,11.555555555555555,10.694444444444445,9.61111111111111,9.13888888888889,9.13888888888889,11.916666666666666,11.916666666666666,6.583333333333333,6.222222222222222,10.333333333333334,11.61111111111111,8,9.194444444444445,6.611111111111111,7.333333333333333,6.666666666666667,9,7.972222222222222,7.25,6.25,3.888888888888889,9.194444444444445,9.13888888888889,9.25,10.27777777777778,10.38888888888889,11.36111111111111,6.416666666666667,6.583333333333333,8.472222222222221,8.63888888888889,8.833333333333334,6,7.138888888888889,7.916666666666667,9.86111111111111,10.944444444444445,4,NA,NA,NA
V1-01.08.2024-C1NS.V48.csv,12.02777777777778,13.72222222222222,13.916666666666666,12.75,14.02777777777778,11.13888888888889,12.083333333333334,15.11111111111111,10.11111111111111,11.194444444444445,13.88888888888889,13.72222222222222,7.972222222222222,13.97222222222222,13.72222222222222,12.805555555555555,13.916666666666666,8.583333333333334,12.583333333333334,13.97222222222222,13.555555555555555,8.833333333333334,12.5,7.444444444444445,5.277777777777778,13.88888888888889,13.666666666666666,8.333333333333334,13.77777777777778,5.333333333333333,9.97222222222222,13.555555555555555,13.416666666666666,10.055555555555555,12.86111111111111,13.833333333333334,9.97222222222222,13.97222222222222,13.25,7.333333333333333,6.583333333333333,10.47222222222222,6.722222222222222,9.555555555555555,8.583333333333334,4.916666666666667,10.47222222222222,11.25,12.805555555555555,12.166666666666666,12.583333333333334,13.97222222222222,5.861111111111111,4.666666666666667,7.194444444444445,8.166666666666666,7.333333333333333,5.583333333333333,8.88888888888889,13.166666666666666,13.916666666666666,10.833333333333334,5.277777777777778,NA,NA,NA
V1-01.08.2024-C1NS.V49.csv,10.77777777777778,13.305555555555555,13.97222222222222,13.88888888888889,14.86111111111111,13.305555555555555,8.055555555555555,14.944444444444445,12.75,9.61111111111111,11.25,11.055555555555555,9.02777777777778,10.694444444444445,10.833333333333334,8.166666666666666,11.97222222222222,10.166666666666666,12.22222222222222,13.833333333333334,12.22222222222222,7.972222222222222,12.22222222222222,12.63888888888889,4.111111111111111,7.5,13.305555555555555,9.916666666666666,10.77777777777778,11.416666666666666,9.666666666666666,12.22222222222222,11.416666666666666,10.11111111111111,9.666666666666666,10.833333333333334,8.055555555555555,9.305555555555555,10.416666666666666,7.333333333333333,6.527777777777778,9.72222222222222,10.833333333333334,11.555555555555555,9.666666666666666,8.11111111111111,12.88888888888889,10.416666666666666,10.75,14.02777777777778,14.333333333333334,11.97222222222222,8.63888888888889,9.36111111111111,7.916666666666667,10.38888888888889,12.75,9.5,11.36111111111111,12.38888888888889,12.5,12.805555555555555,4.5,NA,NA,NA
V2-01.08.2024-C1NS.M07.csv,11.97222222222222,13.666666666666666,12.86111111111111,12.88888888888889,16.305555555555557,15.47222222222222,11.5,14.25,12.02777777777778,6.222222222222222,12.27777777777778,12.63888888888889,12.22222222222222,11.416666666666666,10.055555555555555,6.777777777777778,13.666666666666666,7.5,14.555555555555555,16.86111111111111,10.75,2.861111111111111,7.333333333333333,13.416666666666666,11.416666666666666,12.22222222222222,11.666666666666666,11.11111111111111,13.25,5.888888888888889,12.444444444444445,10.75,6.972222222222222,3.9444444444444446,10.944444444444445,9.555555555555555,8.527777777777779,7.027777777777778,3.5833333333333335,5.805555555555555,7.194444444444445,5.555555555555555,5.694444444444445,7.972222222222222,8.11111111111111,5.388888888888889,10.52777777777778,11.86111111111111,11.86111111111111,10.944444444444445,4,9.61111111111111,6.055555555555555,6.25,9.5,10.47222222222222,7.916666666666667,8.055555555555555,11.11111111111111,6.361111111111111,10.944444444444445,5.555555555555555,2.3055555555555554,NA,NA,NA
V2-01.08.2024-C1NS.M31.csv,8.166666666666666,5.5,11.666666666666666,10.055555555555555,12.333333333333334,8.666666666666666,5.388888888888889,12.805555555555555,12.27777777777778,11.72222222222222,12.333333333333334,9.805555555555555,12.02777777777778,11.416666666666666,7.027777777777778,8.36111111111111,11.305555555555555,7.333333333333333,13.055555555555555,12.333333333333334,10.416666666666666,4.111111111111111,9.72222222222222,11.444444444444445,7.694444444444445,8.333333333333334,10.166666666666666,10.77777777777778,9.555555555555555,4.055555555555555,10.88888888888889,10.02777777777778,8.333333333333334,9.805555555555555,10.055555555555555,10.166666666666666,7.388888888888889,9.36111111111111,6.305555555555555,8.416666666666666,4,8.63888888888889,8.944444444444445,5.5,7.388888888888889,4.194444444444445,6.777777777777778,11.666666666666666,8.88888888888889,9.97222222222222,10.88888888888889,11.72222222222222,8.833333333333334,9.305555555555555,9.02777777777778,10.63888888888889,10.944444444444445,8.722222222222221,11.61111111111111,10.88888888888889,12.38888888888889,8.583333333333334,4.25,NA,NA,NA
V2-01.08.2024-C1NS.T10.csv,9.36111111111111,9.97222222222222,9.5,6.222222222222222,11.86111111111111,11.11111111111111,10.833333333333334,11.11111111111111,10.416666666666666,9.444444444444445,11.25,10.02777777777778,11.13888888888889,11.36111111111111,11.13888888888889,8.36111111111111,10.944444444444445,11,10.77777777777778,10.583333333333334,9.13888888888889,7.25,10.833333333333334,10.944444444444445,5.222222222222222,9.02777777777778,11.055555555555555,9.61111111111111,9.805555555555555,9.083333333333334,9.13888888888889,9.75,7.916666666666667,9.38888888888889,9.61111111111111,8.166666666666666,7.194444444444445,7.138888888888889,7.75,6.611111111111111,6.305555555555555,7.805555555555555,8,7.916666666666667,6.972222222222222,4.194444444444445,4.916666666666667,10.38888888888889,6.944444444444445,8.222222222222221,8.472222222222221,8.277777777777779,6.166666666666667,6.777777777777778,6.361111111111111,9.13888888888889,8.944444444444445,6.361111111111111,9.25,8.722222222222221,9.13888888888889,10.02777777777778,5.222222222222222,NA,NA,NA
V2-01.08.2024-C1NS.T81.csv,9.666666666666666,12.63888888888889,11.25,12.27777777777778,14.25,12.583333333333334,5.888888888888889,15.63888888888889,11,12.13888888888889,12.38888888888889,8.472222222222221,11.11111111111111,10.38888888888889,6.527777777777778,11.36111111111111,8.055555555555555,6.944444444444445,12.75,12.88888888888889,10.38888888888889,8.88888888888889,10.22222222222222,5.694444444444445,10.77777777777778,7.333333333333333,11.055555555555555,8.777777777777779,7.972222222222222,9.666666666666666,11.194444444444445,10.416666666666666,7.916666666666667,6.611111111111111,10.63888888888889,9.36111111111111,6.111111111111111,6.888888888888889,6.944444444444445,4.555555555555555,6.888888888888889,5.027777777777778,7.027777777777778,7.611111111111111,7.444444444444445,6,8.055555555555555,6.25,8.527777777777779,9.61111111111111,9.38888888888889,8.36111111111111,7.555555555555555,6.583333333333333,6.777777777777778,8.222222222222221,9.75,6.972222222222222,10.02777777777778,10.583333333333334,11.666666666666666,7.805555555555555,5.222222222222222,NA,NA,NA
V2-01.08.2024-C1NS.V12.csv,9.916666666666666,9.916666666666666,14.194444444444445,13.833333333333334,14.75,13.666666666666666,15.833333333333334,16.02777777777778,9.305555555555555,11.61111111111111,14.02777777777778,11.25,6.361111111111111,13.88888888888889,13.88888888888889,6.055555555555555,8.777777777777779,12.13888888888889,14.02777777777778,15.583333333333334,8.63888888888889,3.8055555555555554,10.75,12.694444444444445,5.638888888888889,12.52777777777778,13.88888888888889,9.38888888888889,12.38888888888889,6.777777777777778,12.583333333333334,12.52777777777778,10.694444444444445,9.13888888888889,12.86111111111111,10.055555555555555,7.972222222222222,10.38888888888889,8.472222222222221,5.583333333333333,8.222222222222221,5.194444444444445,8.88888888888889,7.138888888888889,6.833333333333333,3.5277777777777777,9.38888888888889,6.111111111111111,11.5,12.5,9.02777777777778,12.694444444444445,8.833333333333334,7.972222222222222,6.722222222222222,12.083333333333334,13.77777777777778,8.722222222222221,13,10.833333333333334,13.833333333333334,7.638888888888889,3.888888888888889,NA,NA,NA
V2-01.08.2024-C1NS.V15.csv,10.38888888888889,12.083333333333334,11.77777777777778,11.77777777777778,10.88888888888889,11.194444444444445,10.833333333333334,11,10.833333333333334,8.11111111111111,11,11,10.88888888888889,10.833333333333334,6.416666666666667,5.138888888888889,11.77777777777778,8.166666666666666,11.36111111111111,11.055555555555555,11,5.333333333333333,10.944444444444445,10.944444444444445,3.4444444444444446,11.5,11.5,6.611111111111111,11.11111111111111,10.22222222222222,11.36111111111111,11.13888888888889,8.222222222222221,10.52777777777778,10.27777777777778,10.11111111111111,7.638888888888889,9.305555555555555,5.638888888888889,5.388888888888889,6.611111111111111,5.5,7.277777777777778,8.277777777777779,7.75,5.861111111111111,10.38888888888889,10.75,9.194444444444445,11.916666666666666,3.75,11.305555555555555,8.416666666666666,7.638888888888889,6.611111111111111,8.583333333333334,9,6.611111111111111,10.38888888888889,11.61111111111111,11.77777777777778,11.61111111111111,5.333333333333333,NA,NA,NA
V2-01.08.2024-C1NS.V42.csv,8.527777777777779,13.194444444444445,11.666666666666666,10.833333333333334,16.444444444444443,12.38888888888889,10.77777777777778,14.13888888888889,8.416666666666666,8.833333333333334,12.86111111111111,12.083333333333334,9.555555555555555,9.444444444444445,10.22222222222222,6.611111111111111,10.75,7.25,11.5,11.72222222222222,9.36111111111111,9.305555555555555,11.13888888888889,6.361111111111111,7.638888888888889,10.583333333333334,11.77777777777778,9.13888888888889,9.86111111111111,4.25,8.472222222222221,12.38888888888889,10.22222222222222,4.5,11.5,9.75,9.02777777777778,6.055555555555555,9.13888888888889,7.5,6.888888888888889,8.666666666666666,7.083333333333333,6.972222222222222,9.666666666666666,6.722222222222222,11.666666666666666,7.916666666666667,8.36111111111111,7.694444444444445,9.805555555555555,9.666666666666666,6.416666666666667,6.888888888888889,8.055555555555555,10.416666666666666,9.305555555555555,8.88888888888889,10.944444444444445,13.166666666666666,11.5,12.805555555555555,5.138888888888889,NA,NA,NA
V2-01.08.2024-C1NS.V43.csv,7.25,11.666666666666666,10.88888888888889,12.166666666666666,13.194444444444445,9.444444444444445,11.36111111111111,13.77777777777778,10.75,9.97222222222222,11.555555555555555,11.666666666666666,8.222222222222221,12.083333333333334,11.416666666666666,8,10.11111111111111,9.5,11.666666666666666,13.666666666666666,9.02777777777778,7.555555555555555,9.36111111111111,6.361111111111111,9.25,10.88888888888889,11.055555555555555,6.666666666666667,9.25,5.555555555555555,11.11111111111111,11.305555555555555,9.305555555555555,2.0833333333333335,11.305555555555555,9.38888888888889,7.972222222222222,8.777777777777779,11.36111111111111,8.722222222222221,5.555555555555555,9.555555555555555,7.638888888888889,10.944444444444445,10.22222222222222,3.9444444444444446,11.555555555555555,9.916666666666666,6.25,12.02777777777778,10.88888888888889,11.13888888888889,7.638888888888889,8.11111111111111,7.694444444444445,10.77777777777778,9.97222222222222,9.083333333333334,10.52777777777778,10.055555555555555,10.333333333333334,12.27777777777778,3.8333333333333335,NA,NA,NA
V2-01.08.2024-C1NS.V48.csv,10.944444444444445,7.25,14.083333333333334,13.97222222222222,15.416666666666666,10.22222222222222,12.694444444444445,15.72222222222222,12.805555555555555,11.194444444444445,13.36111111111111,13.97222222222222,7.027777777777778,13.88888888888889,13.77777777777778,9.25,13.97222222222222,8.11111111111111,12.13888888888889,13.97222222222222,9.194444444444445,8,13.36111111111111,13.72222222222222,2.138888888888889,13.36111111111111,13.666666666666666,10.63888888888889,13.055555555555555,10.694444444444445,10.75,13.72222222222222,13.61111111111111,5.805555555555555,13.666666666666666,12.22222222222222,9.555555555555555,12.083333333333334,11.194444444444445,10.416666666666666,6.055555555555555,9.86111111111111,5.138888888888889,9.194444444444445,9.083333333333334,4.916666666666667,8.63888888888889,13.666666666666666,9.5,10.75,12.444444444444445,14.444444444444445,9.555555555555555,7.694444444444445,7.611111111111111,11.416666666666666,11,7.638888888888889,9.805555555555555,8.722222222222221,12.333333333333334,10.75,5.083333333333333,NA,NA,NA
V2-01.08.2024-C1NS.V49.csv,10.416666666666666,12.75,12.944444444444445,14.02777777777778,16.25,13.833333333333334,11.36111111111111,15.416666666666666,13,10.416666666666666,13.166666666666666,12.583333333333334,12.13888888888889,12.22222222222222,10.333333333333334,8.222222222222221,13,11.444444444444445,14.25,14.083333333333334,11.305555555555555,3.5277777777777777,11.444444444444445,6.361111111111111,10.63888888888889,12.5,5.583333333333333,11.444444444444445,10.38888888888889,4.611111111111111,9.916666666666666,11.13888888888889,4.833333333333333,5.805555555555555,11.72222222222222,11.416666666666666,8.833333333333334,8.416666666666666,9.13888888888889,8.722222222222221,7.5,7.277777777777778,9.083333333333334,7.972222222222222,7.555555555555555,5.805555555555555,10.52777777777778,5.888888888888889,9.86111111111111,10.583333333333334,9.13888888888889,10.166666666666666,7.611111111111111,7.694444444444445,9.13888888888889,10.583333333333334,9.805555555555555,8,10.944444444444445,9.805555555555555,11.805555555555555,11.97222222222222,6.972222222222222,NA,NA,NA
V3-01.08.2024-C1NS.M07.csv,12.52777777777778,15.27777777777778,14.75,11.86111111111111,16.25,15.944444444444445,9.25,16.02777777777778,10.055555555555555,9.61111111111111,13.194444444444445,15.416666666666666,13.055555555555555,12.083333333333334,9.97222222222222,3.888888888888889,13.77777777777778,14.194444444444445,8.36111111111111,9.805555555555555,7.75,2.5,8.055555555555555,9.02777777777778,5.861111111111111,13.055555555555555,11.97222222222222,6.777777777777778,7.277777777777778,9.444444444444445,9.61111111111111,9.72222222222222,9.305555555555555,9.72222222222222,9.194444444444445,2.138888888888889,6.944444444444445,8.166666666666666,4.972222222222222,6.888888888888889,6.972222222222222,9.555555555555555,5.5,5.222222222222222,6.472222222222222,4.722222222222222,5.638888888888889,10.944444444444445,8.166666666666666,12.52777777777778,5.944444444444445,8.63888888888889,7.388888888888889,8.222222222222221,8.777777777777779,12.333333333333334,11.916666666666666,7.555555555555555,10.055555555555555,7.972222222222222,13.555555555555555,7.194444444444445,3.388888888888889,NA,NA,NA
V3-01.08.2024-C1NS.M31.csv,7.638888888888889,10.77777777777778,12.27777777777778,10.47222222222222,13.36111111111111,11.805555555555555,9.97222222222222,13.055555555555555,12.88888888888889,10.166666666666666,12.38888888888889,12.13888888888889,6.472222222222222,12.02777777777778,11.805555555555555,11.194444444444445,11.444444444444445,8.416666666666666,13.833333333333334,13.77777777777778,11.194444444444445,11.055555555555555,12.22222222222222,6.944444444444445,7.138888888888889,12.13888888888889,11.97222222222222,9.444444444444445,10.22222222222222,9.666666666666666,8.416666666666666,10.52777777777778,11.305555555555555,4.5,9.86111111111111,10.055555555555555,7.972222222222222,7.388888888888889,8.527777777777779,5.75,8.166666666666666,8.722222222222221,4.972222222222222,6.944444444444445,6.833333333333333,5.277777777777778,9.61111111111111,11.5,9.305555555555555,11.416666666666666,11.666666666666666,10.52777777777778,8.277777777777779,8.527777777777779,8.36111111111111,10.333333333333334,10.055555555555555,9.36111111111111,9.5,9.86111111111111,11.11111111111111,8.055555555555555,2.5555555555555554,NA,NA,NA
