archivo,MeanVel_Int1_Sub1,MeanVel_Int1_Sub2,MeanVel_Int1_Sub3,MeanVel_Int2_Sub1,MeanVel_Int2_Sub2,MeanVel_Int2_Sub3,MeanVel_Int3_Sub1,MeanVel_Int3_Sub2,MeanVel_Int3_Sub3,MeanVel_Int4_Sub1,MeanVel_Int4_Sub2,MeanVel_Int4_Sub3,MeanVel_Int5_Sub1,MeanVel_Int5_Sub2,MeanVel_Int5_Sub3,MeanVel_Int6_Sub1,MeanVel_Int6_Sub2,MeanVel_Int6_Sub3,MeanVel_Int7_Sub1,MeanVel_Int7_Sub2,MeanVel_Int7_Sub3,MeanVel_Int8_Sub1,MeanVel_Int8_Sub2,MeanVel_Int8_Sub3,MeanVel_Int9_Sub1,MeanVel_Int9_Sub2,MeanVel_Int9_Sub3,MeanVel_Int10_Sub1,MeanVel_Int10_Sub2,MeanVel_Int10_Sub3,MeanVel_Int11_Sub1,MeanVel_Int11_Sub2,MeanVel_Int11_Sub3,MeanVel_Int12_Sub1,MeanVel_Int12_Sub2,MeanVel_Int12_Sub3,MeanVel_Int13_Sub1,MeanVel_Int13_Sub2,MeanVel_Int13_Sub3,MeanVel_Int14_Sub1,MeanVel_Int14_Sub2,MeanVel_Int14_Sub3,MeanVel_Int15_Sub1,MeanVel_Int15_Sub2,MeanVel_Int15_Sub3,MeanVel_Int16_Sub1,MeanVel_Int16_Sub2,MeanVel_Int16_Sub3,MeanVel_Int17_Sub1,MeanVel_Int17_Sub2,MeanVel_Int17_Sub3,MeanVel_Int18_Sub1,MeanVel_Int18_Sub2,MeanVel_Int18_Sub3,MeanVel_Int19_Sub1,MeanVel_Int19_Sub2,MeanVel_Int19_Sub3,MeanVel_Int20_Sub1,MeanVel_Int20_Sub2,MeanVel_Int20_Sub3
V3-01.08.2024-C1SN.M31.csv,1.3849206349206349,3.4087301587301586,9.5,1.4880952380952381,9.814814814814815,8.953703703703704,0.9111111111111111,10.11111111111111,8.395833333333332,5.579861111111111,5.125,6.940972222222222,3.7847222222222223,8.48611111111111,9.708333333333334,6.194444444444445,5.265432098765432,3.1512345679012346,4.503472222222222,2.0850694444444446,2.1041666666666665,3.161111111111111,3.1296296296296298,4.5,6.273148148148148,10.662037037037036,5.016666666666667,7.111111111111111,5.295138888888889,7.993055555555556,3.2222222222222223,8.988888888888889,10.618055555555557,2.8777777777777778,7.383333333333333,5.638888888888889,0.4305555555555556,6.944444444444445,10.99074074074074,2.853174603174603,11.666666666666666,11.907407407407408,6.027777777777778,6.49537037037037,3.5462962962962963,4.472222222222222,10.766666666666667,2.5208333333333335,5.325396825396825,10.791666666666666,8.800925925925926,2.925925925925926,12.018518518518519,11.661111111111111,7.488888888888889,9.354938271604938,5.663580246913581,6.5777777777777775,5.636111111111111,4.3011695906432745
V3-01.08.2024-C1SN.T10.csv,3.011111111111111,3.6814814814814816,8.642857142857142,5.126543209876543,7.549382716049382,9.9375,0.32936507936507936,3.599206349206349,7.658730158730159,5.28125,4.492063492063492,7.773809523809524,3.425925925925926,6.688888888888889,8.905555555555555,5.055555555555555,5.833333333333333,5.280864197530864,4.298148148148148,2.7888888888888888,2.435185185185185,2.4027777777777777,6.03125,5.211805555555555,6.111111111111111,9.398148148148149,6.412037037037037,6.484567901234568,5.197916666666667,5.378472222222222,5.634920634920635,4.746031746031746,4.158730158730158,0.9513888888888888,7.618055555555555,10.645833333333334,1.784722222222222,9.314814814814815,11.231481481481481,3.5039682539682535,10.949074074074073,11.231481481481481,5.939814814814815,4.49537037037037,9.322222222222223,3.666666666666667,10.1875,2.7870370370370368,5.791666666666666,11.226851851851851,8.189814814814815,9.257936507936508,10.25,2.4444444444444446,7.904320987654321,8.63888888888889,6.061728395061728,5.176713947990544,3.7819148936170213,4.592789598108747
V3-01.08.2024-C1SN.T81.csv,2.3796296296296293,2.5166666666666666,9.185185185185185,3.619047619047619,10.393518518518519,9.972222222222221,3.311111111111111,8.42361111111111,8.29861111111111,3.3333333333333335,2.941919191919192,7.463888888888889,3.888888888888889,7.527777777777778,7.85,4.8734567901234565,4.368055555555555,4.3125,3.3856209150326797,3.4166666666666665,1.7795138888888888,2.1543209876543212,6.708333333333333,2.3506944444444446,4.958333333333333,10.273148148148149,2.7962962962962963,4.607638888888889,7.027777777777778,6.940476190476191,2.716666666666667,8.866666666666667,9.541666666666668,1.8888888888888888,5.393518518518518,8.238888888888889,1.7083333333333335,7.104166666666667,9.597222222222223,1.9768518518518519,11.078703703703702,12.287037037037036,4.083333333333333,8.967592592592592,1.6722222222222223,3.166666666666667,9.333333333333334,10.52777777777778,2.011904761904762,12.420634920634921,5.956349206349206,6.24537037037037,12.772222222222222,11.82777777777778,7.845959595959596,6.919444444444444,4.2250000000000005,7.078125,6.798611111111111,7.501736111111112
V3-01.08.2024-C1SN.V12.csv,4.985042735042735,6.939814814814815,7.173611111111112,2.9722222222222223,10.601851851851851,8.722222222222223,5.4,9.57638888888889,3.7777777777777777,5.088888888888889,7.299382716049383,4.160493827160494,4.958333333333333,5.506944444444445,2.234126984126984,4.8805555555555555,4.816666666666666,3.588888888888889,3.44281045751634,3.3758169934640523,2.821895424836601,4.2444444444444445,3.5925925925925926,2.441358024691358,5.705555555555556,12.183333333333334,8.284722222222221,5.503472222222221,12.595238095238095,3.932539682539683,7.133333333333334,11.177777777777779,6.638888888888889,1.9675925925925926,4.65,8.166666666666668,0.8944444444444445,7.840277777777778,10.222222222222221,4.268518518518519,13.777777777777779,12.124999999999998,4.611111111111111,6.8277777777777775,6.661111111111111,2.2222222222222223,10.907407407407408,8.824074074074074,6.021604938271605,7.552083333333333,4.802083333333333,6.155555555555555,14.877777777777778,10.15,5.061111111111111,10.966049382716049,6.265432098765432,5.858187134502924,7.0511695906432745,5.735380116959065
V3-01.08.2024-C1SN.V15.csv,1.8849206349206349,5.156746031746032,9.217948717948717,3.0992063492063493,8.988095238095239,7.546296296296297,4.097222222222222,8.86111111111111,5.590277777777778,8.523809523809524,6.238095238095238,7.472222222222222,2.949074074074074,6.072222222222222,7.855555555555556,4.290123456790123,5.37962962962963,5.125,3.953125,3.4444444444444446,3.2814814814814812,2.496913580246914,6.4375,2.9444444444444446,7.657407407407407,10.322222222222221,4.588888888888889,8.351851851851851,11.175925925925926,4.483333333333334,4.338888888888889,10.354166666666668,10.784722222222221,2.9555555555555557,3.161111111111111,10.155555555555557,3.0277777777777777,9.36111111111111,9.203703703703702,4.0625,10.45486111111111,5.045138888888889,3.2222222222222223,8.194444444444443,10.881944444444445,2.5277777777777777,7.527777777777778,10.416666666666668,4.757936507936508,11.261904761904761,7.055555555555555,7.972222222222222,10.425925925925926,10.351851851851851,3.8271604938271606,10.935185185185185,7.648148148148149,7.570987654320988,8.131172839506172,4.228395061728395
V3-01.08.2024-C1SN.V42.csv,1.2648148148148148,3.638888888888889,8.505952380952381,4.571428571428571,10.86574074074074,11.046296296296296,3.477777777777778,10.715277777777779,4.659722222222222,5.564814814814815,4.885416666666667,5.881944444444445,1.7166666666666668,8.011111111111111,9.618055555555555,3.2993827160493825,5.538194444444445,5.253472222222222,3.8055555555555554,5.287878787878788,4.263888888888889,3.5104166666666665,7.781249999999999,1.527777777777778,7.412037037037037,11.988888888888889,3.661111111111111,3.28125,11.281746031746032,6.1190476190476195,8.711111111111112,2.1875,10.937500000000002,2.033333333333333,5.069444444444445,12.319444444444443,1.05,3.0055555555555555,12.708333333333334,3.7083333333333335,13.055555555555555,3.3452380952380953,3.076388888888889,10.631944444444445,12.453703703703702,3.5166666666666666,6.15,4.527777777777778,3.8854166666666665,9.615079365079366,7.563492063492063,7.066666666666666,13.855555555555556,11.479166666666668,6.768518518518518,7.901515151515151,4.7853535353535355,6.317204301075269,5.211469534050179,3.4372759856630823
V3-01.08.2024-C1SN.V43.csv,1.9027777777777777,4.192460317460317,9.285714285714285,3.547619047619048,9.425925925925926,9.782407407407408,2.5416666666666665,8.770833333333334,8.222222222222221,5.319444444444445,4.652777777777778,7.642361111111112,3.555555555555556,7.133333333333334,8.777777777777779,5.15,4.930555555555555,3.2694444444444444,4.333333333333333,3.6645299145299144,2.636574074074074,2.3005050505050506,4.7727272727272725,2.763888888888889,5.986111111111112,8.88888888888889,3.462962962962963,4.012345679012346,5.317901234567901,7.527777777777778,4.948412698412699,8.5,4.574074074074074,3.259259259259259,1.2166666666666666,10.483333333333333,1.4930555555555556,3.729166666666667,11.215277777777777,3.0198412698412698,11.587962962962964,10.86111111111111,4.666666666666667,10.060185185185185,3.7824074074074074,2.111111111111111,8.268518518518519,11.092592592592593,2.2222222222222223,12.342592592592592,10.606481481481483,6.962962962962964,13.291666666666666,10.972222222222223,8.472222222222223,6.947222222222223,6.012345679012346,7.428819444444445,7.774074074074074,7.803703703703704
V3-01.08.2024-C1SN.V48.csv,1.4428104575163399,3.435763888888889,8.734375,2.7694444444444444,3.935185185185185,5.824074074074074,1.4722222222222223,10.819444444444445,8.87962962962963,5.628472222222222,6.569444444444445,5.746031746031746,3.072222222222222,7.625,9.590277777777777,5.086111111111111,4.680555555555555,5.358333333333333,5.444444444444444,3.5,3.025462962962963,3.0034722222222223,4.402777777777778,5.805555555555555,8.255555555555556,11.516666666666667,6.111111111111111,9.630952380952381,9.198412698412698,2.0324074074074074,3.9111111111111114,7.854166666666668,12.98611111111111,3.013888888888889,8.972222222222221,12.555555555555555,2.2152777777777777,3.888888888888889,12.416666666666668,4.069444444444445,12.872222222222222,12.5,5.277777777777778,9.305555555555555,13.685185185185185,3.8666666666666667,4.016666666666667,7.381944444444445,5.23015873015873,13.305555555555555,6.3657407407407405,6.578703703703704,13.033333333333333,12.538888888888888,5.521604938271605,12.021604938271606,7.239583333333334,10.37673611111111,6.071180555555555,6.166666666666667
V3-01.08.2024-C1SN.V49.csv,2.9444444444444446,4.127450980392157,10.673202614379086,3.694444444444444,10.325,10.222222222222221,4.6309523809523805,9.796296296296296,6.333333333333333,5.37037037037037,4.921296296296297,7.247685185185185,4.090277777777778,7.742063492063492,8.873015873015873,5.265873015873016,5.434523809523809,3.9781746031746033,3.20679012345679,2.2051282051282053,3.810897435897436,2.576388888888889,7.849537037037037,3.3680555555555554,9,12.61111111111111,5.2976190476190474,7.731481481481481,9.502314814814815,5.032828282828283,6.146464646464646,5.027777777777778,5.097222222222222,2.6865079365079363,3.5198412698412698,11.182539682539682,2.1481481481481484,7.87962962962963,10.00925925925926,4.108585858585858,11.717171717171716,9.061111111111112,5.095679012345679,8.84375,6.190972222222222,4.333333333333333,6.847222222222222,6.185185185185185,6.386363636363637,12.595959595959595,4.802777777777778,8.666666666666666,14.13888888888889,12.392857142857144,7.966666666666667,9.573412698412698,6.4563492063492065,8.03525641025641,5.784722222222222,5.110042735042735
V4-01.08.2024-C1SN.M07.csv,0.9878472222222222,3.3125,8.757407407407408,2.4722222222222223,10.083333333333334,4.78125,2.6018518518518516,7.305555555555555,5.133333333333333,6.017361111111111,5.951388888888889,4.243055555555555,1.6481481481481481,5.828703703703704,7,5.116666666666667,6.163888888888889,5.188271604938271,5.097222222222222,2.466666666666667,2.761111111111111,3.6458333333333335,3.0787037037037037,1.8773148148148149,6.949074074074074,8.365740740740742,4.661111111111111,5.090277777777778,10.686507936507937,5.23015873015873,7.356481481481482,7.462962962962963,4.101851851851852,1.8166666666666667,5.855555555555555,7.183333333333334,3.0238095238095237,4.819444444444445,3.763888888888889,5.813492063492063,11.337301587301587,10.421296296296296,4.731481481481481,6.837962962962963,5.283333333333333,3.783333333333333,5.916666666666667,5.402777777777778,5.575396825396825,11.652777777777779,10.50462962962963,7.646825396825396,8.884920634920634,5.902777777777778,7.1722222222222225,7.65,6.169753086419753,7.248611111111111,5.0891812865497075,4.058479532163743
V4-01.08.2024-C1SN.M31.csv,2.161764705882353,4.13562091503268,8.49673202614379,2.7592592592592595,9.601851851851853,8.588888888888889,2.7083333333333335,3.1666666666666665,10.13888888888889,4.219135802469135,4.148148148148148,8.208333333333332,1.5185185185185184,7.811111111111111,8.405555555555555,5.483333333333333,5.475,4.7746913580246915,2.718888888888889,1.3506944444444444,2.148148148148148,2.4185185185185185,2.1507936507936507,2.807539682539683,8.53968253968254,9.856481481481481,0.7546296296296297,3.0123456790123457,4.351851851851852,8.256172839506172,4.729166666666667,3.626984126984127,7.476190476190476,3.261111111111111,2.763888888888889,12.243055555555557,1.7430555555555556,7.604166666666667,10.12037037037037,3.6269841269841274,13.285714285714286,6.42063492063492,3.888888888888889,9.86111111111111,10.604166666666666,2.2333333333333334,3.9652777777777777,11.0625,5.027777777777778,11.481481481481481,9.898148148148149,1.4444444444444444,11.809027777777777,6.052083333333333,7.657407407407407,5.2146464646464645,4.512626262626263,7.095029239766082,4.807017543859649,5.554093567251462
V4-01.08.2024-C1SN.T10.csv,1.3388888888888888,3.6296296296296298,9.101851851851851,2.6746031746031744,8.321428571428571,9.384920634920634,1.7444444444444445,8.672222222222222,5.409722222222222,6.01984126984127,7.384920634920634,5.3730158730158735,4.675925925925926,6.783333333333333,6.816666666666666,4.682098765432099,5.0246913580246915,4.666666666666667,4.503086419753086,1.3218954248366013,2.284313725490196,2.3694444444444445,4.734567901234568,3.5339506172839505,5.027777777777778,7.642361111111112,3.4444444444444446,5.455555555555556,3.263888888888889,7.447530864197531,1.8944444444444444,8.605555555555556,9.894444444444444,2.576388888888889,8.604166666666666,10.518518518518519,0.9444444444444444,7.736111111111111,10.833333333333334,3.503968253968254,10.515873015873016,11.222222222222221,4.125,10.166666666666666,10.319444444444443,3.2685185185185186,9.777777777777779,8.314814814814815,7.114583333333333,9.428571428571429,4.059523809523809,8.768518518518519,10.532407407407408,5.189814814814815,8.125,8.155555555555555,4.6722222222222225,8.166666666666666,5.68859649122807,5.304093567251462
V4-01.08.2024-C1SN.T81.csv,1.3732638888888888,4.166666666666667,7.838541666666667,1.2380952380952381,7.130952380952381,8.523809523809524,3.538888888888889,8.022222222222222,3.772222222222222,5.268518518518518,5.188271604938271,4.434027777777778,3.8796296296296298,6.601851851851852,6.527777777777778,4.684027777777778,5.065972222222222,3.7976190476190474,2.8796296296296298,3.7847222222222223,2.412037037037037,2.1840277777777777,5.336805555555555,1.8784722222222223,7.071428571428571,7.9259259259259265,1.8055555555555556,5.705555555555556,3.54320987654321,5.033950617283951,2.4212962962962963,7.74537037037037,7.101851851851851,2.7824074074074074,3.577777777777778,8.188888888888888,2.1527777777777777,8.944444444444445,7.888888888888888,2.9652777777777777,9.100694444444445,5.96875,4.263888888888889,8.066666666666666,4.572222222222222,3.939814814814815,6.538888888888889,4.361111111111111,4.767361111111111,9.354166666666668,5.5396825396825395,4.984126984126984,9.675925925925926,9.912037037037038,3.7628205128205128,7.194444444444445,4.433760683760684,5.8088235294117645,5.936274509803922,5.888888888888889
V4-01.08.2024-C1SN.V12.csv,2.3222222222222224,4.159259259259259,9.025925925925925,2.8854166666666665,8.4375,8.73015873015873,3.9375,9.88888888888889,6.657407407407407,6.309027777777778,5.051587301587301,8.880952380952381,2.5436507936507935,7.578703703703704,6.981481481481482,5.16358024691358,5.404320987654321,3.451388888888889,5.727430555555555,3.9537037037037037,2.0925925925925926,2.623456790123457,7.833333333333334,1.5416666666666667,6.420634920634921,9.78968253968254,3.6018518518518516,5.503472222222222,8.927083333333334,7.1269841269841265,7.425925925925926,3.5046296296296298,7.601851851851852,4.182539682539683,2.976851851851852,7.398148148148149,2.4444444444444446,8.027777777777779,8.13888888888889,4.486111111111112,9.95486111111111,4.628472222222222,4.107142857142858,7.888888888888889,3.5879629629629632,4.25,7.541666666666667,3.1666666666666665,4.555555555555555,11.50462962962963,8.648148148148149,3.1865079365079367,10.3015873015873,9.699074074074074,5.987654320987654,10.515432098765432,6.8580246913580245,6.099206349206349,4.578042328042328,5.12962962962963
V4-01.08.2024-C1SN.V15.csv,1.5796296296296297,3.887037037037037,9.299603174603174,5.416666666666667,9.15873015873016,7.2103174603174605,2.8333333333333335,7.9222222222222225,7.277777777777778,6.801587301587302,9.972222222222221,8.449074074074074,3.625,5.7555555555555555,7.461111111111111,4.388888888888889,4.888888888888889,4.072222222222222,3.855820105820106,2.054232804232804,1.9555555555555555,2.238888888888889,5.197530864197531,4.348765432098766,5.468253968253968,10.773148148148147,7,7.072222222222223,2.577777777777778,8.135802469135802,8.777777777777779,10.101851851851851,11.38888888888889,3.3777777777777778,10.291666666666668,4.770833333333333,2.3055555555555554,8.708333333333332,10.185185185185185,3.208333333333333,9.76388888888889,10.928571428571427,5.103174603174603,4.6230158730158735,3.9444444444444446,2.4722222222222223,8.444444444444445,4.694444444444445,5.267361111111111,10.225694444444445,4.027777777777778,6.462962962962963,10.50925925925926,10.238888888888889,5.181623931623932,7.869658119658119,2.8162393162393164,5.498611111111111,6.027777777777778,6.0453216374269
V4-01.08.2024-C1SN.V42.csv,1.2743055555555556,3.4166666666666665,8.09201388888889,2.560185185185185,9.125,10.726851851851851,2.6527777777777777,10.5,8.287037037037038,3.8981481481481484,4.583333333333334,8.697916666666666,2.087962962962963,8.027777777777779,5.824074074074074,4.9527777777777775,4.305555555555555,3.091666666666667,3.152173913043478,1.9242424242424243,1.5606060606060606,3.113888888888889,6.450617283950617,1.2253086419753085,6.402777777777778,11.069444444444445,6.633333333333333,5.169753086419753,9.753086419753085,2.1319444444444446,3.2896825396825395,7.166666666666667,6.035714285714286,1.7222222222222223,2.55,9.766666666666666,2.0555555555555554,4.430555555555556,11.666666666666668,4.625,12.65,14.705555555555556,3.8888888888888893,7.383333333333333,7.722222222222221,3.5,10.1875,2.201388888888889,4.908730158730159,12.98015873015873,4.4523809523809526,5.455555555555555,14.516666666666667,12.51388888888889,7.518518518518518,8.953703703703704,7.08641975308642,6.342171717171717,6.084656084656085,4.394179894179894
V4-01.08.2024-C1SN.V43.csv,2.2549019607843137,4.086805555555555,7.65625,2.21875,8.23015873015873,9.71031746031746,2.9611111111111112,8.555555555555557,8.76388888888889,3.6820987654320985,2.8796296296296298,8.432098765432098,3.4944444444444445,7.844444444444444,8.777777777777779,4.935185185185185,6.100694444444445,5.059027777777778,3.857638888888889,1.8975694444444444,1.7314814814814814,2.362962962962963,2.7981481481481483,4.708333333333333,6.785714285714286,9.634920634920634,2.9027777777777777,4.26984126984127,13.027777777777779,6.773148148148148,2.5388888888888888,9.066666666666666,9.868055555555555,2.8333333333333335,4.298611111111111,11.208333333333334,4.022222222222222,6.488888888888889,8.770833333333334,4.615079365079365,12.857142857142858,4.902777777777778,4.407407407407407,8.433333333333334,4.688888888888888,4,5.703703703703703,12.240740740740742,2.265432098765432,10,5.763888888888888,7.4944444444444445,12.1,9.655555555555555,7.2272727272727275,6.613636363636364,4.792929292929293,7.001262626262626,3.301767676767677,4.804232804232805
V4-01.08.2024-C1SN.V48.csv,1.3194444444444444,4.087301587301587,8.85515873015873,4.313492063492064,9.462962962962964,8.5,2.7555555555555555,8.416666666666666,7.694444444444445,4.521604938271605,4.169753086419753,6.91358024691358,3.3402777777777777,7.743055555555555,10.256944444444445,5.5,5.47008547008547,5.786324786324786,4.18287037037037,4.666666666666666,2.643939393939394,3.4618055555555554,7.871527777777778,2.7430555555555554,6.013888888888889,10.777777777777777,8.616666666666667,6.827160493827161,5.422839506172839,3.5925925925925926,5.154761904761905,3.6706349206349205,5.62962962962963,3.0925925925925926,8.731481481481481,13.703703703703702,3.5347222222222223,10.24074074074074,13.518518518518519,4.944444444444445,14.38888888888889,13.488888888888889,4.944444444444445,9.215277777777779,13.759259259259258,3.7847222222222223,8.175925925925926,8.555555555555554,5.055555555555555,12.597222222222223,9.24074074074074,5.282407407407407,13.458333333333334,7.819444444444445,7.219135802469136,10.320987654320987,6.864583333333334,8.118421052631579,5.737654320987654,6.121913580246914
V4-01.08.2024-C1SN.V49.csv,2.2328042328042326,5.1819444444444445,9.616666666666667,2.0277777777777777,8.694444444444445,10.604938271604938,3.761111111111111,10.033333333333333,10.405555555555555,6.476851851851852,5.810185185185185,6.553030303030304,3.7534722222222223,7.420138888888889,7.006944444444445,4.732142857142857,5.376068376068376,3.173076923076923,4.40625,2.8442028985507246,2.0567632850241546,2.594017094017094,6.349537037037037,4.738425925925926,5.242063492063492,11.543650793650794,8.222222222222221,5.3769841269841265,6.1068376068376065,8.36965811965812,4.354166666666667,7.630952380952381,11.480158730158731,3.888888888888889,4.178571428571429,11.180555555555555,2.5555555555555554,6.259259259259259,13.177777777777777,5.992424242424242,12.502777777777778,7.638888888888889,2.9318181818181817,7.122222222222222,5.461111111111111,1.6493055555555556,7.138888888888889,5.380952380952381,5.7853535353535355,13.277777777777777,5.569444444444444,6.496913580246914,12.824074074074074,8.354938271604938,8.231481481481481,7.6537037037037035,6.290740740740741,6.11522633744856,7.20164609053498,5.2746913580246915
V5-01.08.2024-C1SN.M07.csv,2.001984126984127,3.8412698412698414,9.23931623931624,3.5674603174603177,10.01984126984127,6.218253968253968,0.9861111111111112,6.201388888888889,11.729166666666666,6.211805555555555,6.902777777777779,4.517361111111112,4.0092592592592595,3.0046296296296298,8.700000000000001,5.097222222222222,6.489583333333334,4.865079365079365,5.029761904761905,3.6965811965811968,2.9444444444444446,2.382716049382716,4.851851851851852,4.416666666666667,6.6990740740740735,10.133333333333333,6.616666666666666,7.1265432098765435,4.753472222222222,8.739583333333334,7.064814814814815,2.9814814814814814,9.422222222222222,3.7277777777777774,2.6597222222222223,12.229166666666666,2.048611111111111,2.1666666666666665,12.819444444444445,4.444444444444445,10.738095238095239,6.5476190476190474,4.939814814814815,7.472222222222222,5.2444444444444445,3.2888888888888888,10.673611111111112,2.0347222222222223,3.8666666666666667,13.266666666666667,12.983333333333334,5.175925925925926,15.105555555555556,12.350000000000001,5.472222222222221,14.206349206349206,11.99074074074074,6.412037037037037,5.604938271604938,5.333333333333333
V5-01.08.2024-C1SN.M31.csv,1.846153846153846,4.5747863247863245,12.036324786324787,2.675925925925926,8.398148148148147,10.847222222222223,3.263888888888889,10.842592592592592,9.768518518518519,4.325757575757576,5.1305555555555555,5.541666666666667,3.6527777777777777,8.63888888888889,9.67361111111111,5.333333333333334,5.8125,4.826388888888889,3.2857142857142856,4.705128205128205,2.7243589743589745,2.1565656565656566,5.5777777777777775,1.8277777777777777,6.923611111111111,6.428571428571428,1.9007936507936507,4.363425925925926,5.3510101010101,3.1843434343434343,3.4768518518518516,7.472222222222222,8.161111111111111,3.0787037037037037,3.888888888888889,8.977777777777778,1.0694444444444444,6.7407407407407405,12.824074074074073,3.0436507936507935,10.162037037037038,13.407407407407408,3.6,7.305555555555555,10.430555555555555,2.7555555555555555,5.716666666666667,4.680555555555555,3.4682539682539684,11.043650793650794,8.84920634920635,5.773809523809524,11.84920634920635,3.9523809523809526,7.686111111111111,9.253086419753087,6.077160493827161,6.507309941520468,5.878654970760234,6.162037037037037
V5-01.08.2024-C1SN.T10.csv,1.1277777777777778,4.407407407407407,8.148809523809524,2.185185185185185,3.7037037037037037,9.67361111111111,4.166666666666666,11.37037037037037,11.472222222222221,4.555555555555555,4.333333333333333,8.496527777777779,4.733333333333333,9.044444444444444,5.127777777777777,1.8972222222222221,3.311111111111111,5.910493827160494,5.075757575757576,4.303030303030303,3.3944444444444444,2.202380952380952,4.444444444444445,6.392857142857142,6.791666666666666,9.912037037037036,6.555555555555556,4.324074074074074,9.100694444444445,3.7152777777777772,3.077777777777778,10.354166666666668,10.770833333333334,2.305555555555556,8.75,10.583333333333334,3.2569444444444446,7.013888888888889,11.36111111111111,6.646825396825397,11.091269841269842,7.178571428571429,5.912037037037037,10.172222222222222,2.0444444444444443,3.6319444444444446,8.125,4.270833333333333,4.28125,11.476190476190476,6.261904761904762,7.513888888888889,11.21111111111111,9.8,8.11111111111111,5.1893939393939394,6.533333333333334,6.675925925925926,6.725925925925926,6.161111111111111
